show_id,director
s7992,
s7993,Sudesh Manjrekar
s7994,
s7995,Krishna Vamshi
s7996,Dibakar Banerjee
s7997,Gurudev Bhalla
s7998,Herman Yau
s7999,David R. Ellis
s8000,Samar Khan
s8001,
s8002,Måns Mårlind
s8003,
s8004,Guy Ritchie
s8005,Ram Gopal Varma
s8006,Raymond McGrath
s8007,Adele K. Thomas
s8008,Richard Bailey
s8009,Jitendra Tiwari
s8010,Destin Daniel Cretton
s8011,Robert Rodriguez
s8012,Barney Clay
s8013,Adarsh Eshwarappa
s8014,Banjong Pisanthanakun
s8015,Fabio Grassadonia
s8016,
s8017,Vivek Wagh
s8018,Timothy Woodward Jr.
s8019,M.J. Bassett
s8020,Jason Cohen
s8021,
s8022,
s8023,
s8024,Anil Sharma
s8025,Raditya Dika
s8026,Robert Kouba
s8027,Dorian Fernández-Moris
s8028,Gregg Bishop
s8029,Corey Grant
s8030,Ekachai Uekrongtham
s8031,
s8032,
s8033,Renny Harlin
s8034,Ringo Lam
s8035,Fredric Lean
s8036,Colin Strause
s8037,Leslye Headland
s8038,Joe Nussbaum
s8039,Billy Bob Thornton
s8040,Phillip Noyce
s8041,
s8042,John Maclean
s8043,Joe Dante
s8044,Noam Murro
s8045,
s8046,Alex Winter
s8047,Fred Olen Ray
s8048,Imtiaz Ali
s8049,Jonathan Ignatius Green
s8050,Hanung Bramantyo
s8051,Alfonso Cuarón
s8052,Ron Howard
s8053,Ron Howard
s8054,Michael J. Bassett
s8055,Ian MacAllister-McDonald
s8056,Nancy Meyers
s8057,Julius Avery
s8058,Jeffrey C. Bell
s8059,
s8060,Sean McNamara
s8061,David Allensworth
s8062,Jerry Rothwell
s8063,
s8064,Sam O'Steen
s8065,
s8066,Dan Harris
s8067,Mark Sloper
s8068,Sam Raimi
s8069,Peter Ramsey
s8070,David Fairhead
s8071,
s8072,Tom McCarthy
s8073,Harmony Korine
s8074,Storm Saulter
s8075,Robert Rodriguez
s8076,Robert Rodriguez
s8077,Robert Rodriguez
s8078,Javier Ruiz Caldera
s8079,Darren Lynn Bousman
s8080,Christopher Ray
s8081,Adam Alleca
s8082,Alison E. Rose
s8083,Rian Johnson
s8084,
s8085,David Mackenzie
s8086,
s8087,Ola Flyum
s8088,Adam McKay
s8089,Wael Ihsan
s8090,Akiva Goldsman
s8091,Arjun Gourisaria
s8092,Chatchai Katenut
s8093,Jon J. Whelan
s8094,
s8095,
s8096,Brad Anderson
s8097,Alex Holmes
s8098,
s8099,Raj B. Shetty
s8100,James Sweeney
s8101,Rowan Athale
s8102,Marc Forster
s8103,
s8104,Baz Luhrmann
s8105,Ester Gould
s8106,Ivan Reitman
s8107,Andrew Bergman
s8108,
s8109,Afonso Poyart
s8110,
s8111,Rob Minkoff
s8112,J.M. Berrios
s8113,Stefano Sollima
s8114,Chayanop Boonprakob
s8115,Zakariya
s8116,Benny Fredman
s8117,Saul Dibb
s8118,
s8119,Joseph Cross
s8120,Kasper Barfoed
s8121,Partho Sen-Gupta
s8122,
s8123,Sumit Das
s8124,Kevin Phillips
s8125,Indra Kumar
s8126,
s8127,Greg Mottola
s8128,Gordon Parks
s8129,Bryan Singer
s8130,
s8131,Bruce McCulloch
s8132,Angga Dwimas Sasongko
s8133,
s8134,Matthew Cooke
s8135,Anthony Caronna
s8136,Matt Wechsler
s8137,Basu Chatterjee
s8138,
s8139,Tim Burton
s8140,Jamie M. Dagg
s8141,Dan Kwan
s8142,Derek Yee
s8143,Cheh Chang
s8144,
s8145,Subhash Ghai
s8146,Santosh Sivan
s8147,Michael Dowse
s8148,
s8149,
s8150,Navneet Behal
s8151,Julien Seri
s8152,Chris Buck
s8153,Brian Smith
s8154,Sameh Abdulaziz
s8155,Ryu Jung-woo
s8156,Sonia Lowman
s8157,Leena Yadav
s8158,John Carchietta
s8159,Kevin Munroe
s8160,Michael Pressman
s8161,Steve Barron
s8162,Farah Khan
s8163,Einar Gabbassov
s8164,Natalia Garagiola
s8165,Jevons Au
s8166,
s8167,Jonathan Mostow
s8168,McG
s8169,Yann Arthus-Bertrand
s8170,Damien Leone
s8171,Sukhbir Singh
s8172,Priyadarshan
s8173,Dheeraj Berry
s8174,
s8175,
s8176,
s8177,Nate Adams
s8178,Mitzi Vanessa Arreola
s8179,Matthew Shoychet
s8180,Pamela Romanowsky
s8181,
s8182,Geoff Anderson
s8183,
s8184,Robert Rodriguez
s8185,Steven Spielberg
s8186,Esteban Sapir
s8187,Jee-woon Kim
s8188,Rob Reiner
s8189,Andrew Douglas
s8190,
s8191,Thurop Van Orman
s8192,Denis Hennelly
s8193,Sameh Abdulaziz
s8194,
s8195,Federico Veiroj
s8196,Jonathan Sobol
s8197,Christian Duguay
s8198,Walter Hill
s8199,André Øvredal
s8200,
s8201,Kurt Voelker
s8202,Elliot Hegarty
s8203,Keith Fulton
s8204,Johnnie To
s8205,Brian M. Conley
s8206,John Ford
s8207,
s8208,Estela Renner
s8209,
s8210,
s8211,Tommy Avallone
s8212,Rolfe Kanefsky
s8213,Osgood Perkins
s8214,Philippe Falardeau
s8215,Alastair Fothergill
s8216,Kevin Ford
s8217,
s8218,Albert Hughes
s8219,Olivier Loustau
s8220,Andy Tennant
s8221,Richard Kelly
s8222,William Brent Bell
s8223,Mark Herman
s8224,Neil Jordan
s8225,Ken Kushner
s8226,Nora Twomey
s8227,Peyton Reed
s8228,Kunle Afolayan
s8229,Terry Gilliam
s8230,Rob Reiner
s8231,Husam El-Gohari
s8232,
s8233,Stacy Title
s8234,Graham Phillips
s8235,Ofir Raul Graizer
s8236,Bumpy
s8237,Atom Egoyan
s8238,Elliot Silverstein
s8239,Sean Menard
s8240,Jon Gunn
s8241,Tarek Al Eryan
s8242,Kunle Afolayan
s8243,Craig Moss
s8244,
s8245,Magdy Al-Hawwary
s8246,Antonio Chavarrías
s8247,David Pablos
s8248,John Stephenson
s8249,Michael Buster
s8250,Norman Jewison
s8251,
s8252,John Wells
s8253,Harvey Lowry
s8254,Bob Nelson
s8255,Ari Folman
s8256,Amr Arafa
s8257,Andrew Fleming
s8258,
s8259,Kirk De Micco
s8260,Alex Proyas
s8261,Marek Piwowski
s8262,Neil Jordan
s8263,
s8264,Jarrad Paul
s8265,Satish Manwar
s8266,Ifa Isfansyah
s8267,Frank Oz
s8268,Tariq Khan
s8269,
s8270,Simon Stone
s8271,Peter Mortimer
s8272,
s8273,Martin Scorsese
s8274,Cecilia Atán
s8275,Blair Hayes
s8276,William Friedkin
s8277,William Brent Bell
s8278,
s8279,Stephanie Soechtig
s8280,Alistair Legrand
s8281,Riri Riza
s8282,Bette Gordon
s8283,
s8284,Kieran Darcy-Smith
s8285,Jay Chandrasekhar
s8286,Robert Berlinger
s8287,Paul Andrew Williams
s8288,
s8289,James Ponsoldt
s8290,Justin Benson
s8291,Sam Raimi
s8292,David Leveaux
s8293,Nicolas Pesce
s8294,Michael Samuels
s8295,David Sington
s8296,Jenée LaMarque
s8297,David O. Russell
s8298,Kunle Afolayan
s8299,David R. Ellis
s8300,Coerte Voorhees
s8301,Rodrigo Van Der Put
s8302,Hugh WIlson
s8303,Mark Tonderai
s8304,Cheh Chang
s8305,Brian Levant
s8306,Brian Levant
s8307,Meng Hua Ho
s8308,Rob Minkoff
s8309,Peter Nicks
s8310,Martin Campbell
s8311,Oliver Frampton
s8312,
s8313,John Lee Hancock
s8314,Toa Fraser
s8315,Scott Walker
s8316,
s8317,
s8318,Nia Dinata
s8319,Mario Mattei
s8320,Cody Stokes
s8321,David Fincher
s8322,
s8323,Doron Paz
s8324,Paul Shoulberg
s8325,Kasra Farahani
s8326,Neal Brennan
s8327,David Batty
s8328,David Batty
s8329,David Batty
s8330,David Batty
s8331,
s8332,
s8333,Shakti Samanta
s8334,John Dahl
s8335,
s8336,Michel Gondry
s8337,
s8338,Michael G. Kehoe
s8339,Mickey Liddell
s8340,Paco Arango
s8341,Maya Gallus
s8342,Tate Taylor
s8343,Chad Archibald
s8344,Zoe Berriatúa
s8345,Mark Columbus
s8346,Gonzalo López-Gallego
s8347,Note Chern-Yim
s8348,
s8349,Damani Baker
s8350,
s8351,Rudradeep Bhattacharjee
s8352,Rob W. King
s8353,Lasse Hallström
s8354,
s8355,Rob Cohen
s8356,Vlad Yudin
s8357,Terry Gilliam
s8358,
s8359,Isaac Ezban
s8360,Philip Einstein Lipski
s8361,Brad Bird
s8362,Frank Oz
s8363,Steven Soderbergh
s8364,Femi Oyeniran
s8365,Femi Oyeniran
s8366,Ricky Gervais
s8367,
s8368,Karyn Kusama
s8369,
s8370,Phyllida Lloyd
s8371,Benjamin Cohen
s8372,
s8373,Robin Swicord
s8374,
s8375,Riri Riza
s8376,Karen Moncrieff
s8377,
s8378,Tom Hooper
s8379,
s8380,
s8381,Alejandro Agresti
s8382,Timothy Reckart
s8383,Pieter-Jan De Pue
s8384,Gillian Armstrong
s8385,Daniel Stamm
s8386,Sean Penn
s8387,Rodrigo Van Der Put
s8388,Mark Craig
s8389,Dennis Scholl
s8390,Rob Smat
s8391,Peter Spirer
s8392,Manish Jha
s8393,
s8394,Jeff Baena
s8395,Blake Harris
s8396,Mark Osborne
s8397,Florian Henckel von Donnersmarck
s8398,
s8399,Yorgos Lanthimos
s8400,Brian O'Malley
s8401,Jay Lyons
s8402,Robert Aldrich
s8403,Fred Durst
s8404,Joshua Oppenheimer
s8405,Peter Jackson
s8406,Peter Jackson
s8407,Marco Schnabel
s8408,Robert Cannan
s8409,Stanisław Różewicz
s8410,Johnny To
s8411,Robert Tate
s8412,
s8413,John Mikulak
s8414,Martin Campbell
s8415,Lilly Wachowski
s8416,Lilly Wachowski
s8417,Lilly Wachowski
s8418,Ken Burns
s8419,Park In-je
s8420,William Wyler
s8421,Grant Heslov
s8422,
s8423,
s8424,
s8425,
s8426,Mads Matthiesen
s8427,Bryan Bertino
s8428,John Banas
s8429,
s8430,
s8431,James Bobin
s8432,
s8433,Michael Radford
s8434,David Zucker
s8435,David Zucker
s8436,Barry Levinson
s8437,Stuart Heisler
s8438,
s8439,Carly Stone
s8440,
s8441,Stefan Aust
s8442,Lasse Hallström
s8443,
s8444,Charlie McDowell
s8445,Wenn V. Deramas
s8446,Adam McKay
s8447,John Duigan
s8448,Ben A. Williams
s8449,Mimi Leder
s8450,Alan J. Pakula
s8451,Jean-Pierre Devillers
s8452,Stephen Chbosky
s8453,Joel Schumacher
s8454,Philipp Stölzl
s8455,Shawn Levy
s8456,Peggy Holmes
s8457,Bryan Buckley
s8458,Peter Lord
s8459,Derek Cianfrance
s8460,Keerthi
s8461,Ahmad El-Badri
s8462,Robert Zemeckis
s8463,Randall Lobb
s8464,Chan-sang Lim
s8465,Brian A. Miller
s8466,Martha Coolidge
s8467,Ron Clements
s8468,Na Hyeon
s8469,John Papola
s8470,Gabriele Muccino
s8471,Grant Korgan
s8472,
s8473,Riri Riza
s8474,Francis Ford Coppola
s8475,
s8476,Miriam Chandy Menacherry
s8477,
s8478,Kevin Derek
s8479,Shaina Allen
s8480,Heber Cannon
s8481,Alison MacLean
s8482,Ahmed Al-Badry
s8483,
s8484,Steve Barker
s8485,Dejan Zečević
s8486,Hadi El Bagoury
s8487,Gore Verbinski
s8488,Lone Scherfig
s8489,N.D. Wilson
s8490,Curtis Hanson
s8491,
s8492,Paul Dugdale
s8493,Christian E. Christiansen
s8494,David Michôd
s8495,Bruce Robinson
s8496,Austin Stark
s8497,Kristian Levring
s8498,Wayne Blair
s8499,Frank Oz
s8500,Gus Van Sant
s8501,Stephen Amezdroz
s8502,Chris Renaud
s8503,Tiller Russell
s8504,
s8505,Abhishek Sharma
s8506,Giancarlo Esposito
s8507,Dino Risi
s8508,William Eubank
s8509,Isaac Ezban
s8510,Sunil Soraya
s8511,
s8512,David Fincher
s8513,Peter Chelsom
s8514,James Ponsoldt
s8515,Krzysztof Zanussi
s8516,Brian Levant
s8517,Thomas Meadmore
s8518,Kyle Patrick Alvarez
s8519,
s8520,
s8521,Steven R. Monroe
s8522,Cosmo Feilding-Mellen
s8523,Stephan Rick
s8524,
s8525,Will Lockhart
s8526,Tony Scott
s8527,Anthony Minghella
s8528,Tobe Hooper
s8529,Mohammed El-Tahawy
s8530,Lena Khan
s8531,Leanne Gater
s8532,Simon Wells
s8533,Robert Schwentke
s8534,
s8535,Brendan Malloy
s8536,David Koepp
s8537,Michael Winterbottom
s8538,Ben Brewer
s8539,David Briggs
s8540,
s8541,Kevin Donovan
s8542,
s8543,Robert Luketic
s8544,Poj Arnon
s8545,
s8546,
s8547,Jean-Pierre Dardenne
s8548,Errol Morris
s8549,Mark Neveldine
s8550,Ken Burns
s8551,Ossama Abu El Atta
s8552,
s8553,Russell Crowe
s8554,Jay Russell
s8555,Frank Coraci
s8556,Chito S. Roño
s8557,Niyi Akinmolayan
s8558,
s8559,Robert Eggers
s8560,Kyle Rankin
s8561,
s8562,Neil Rawles
s8563,Emil Ben-Shimon
s8564,Laurent Cantet
s8565,Michael Apted
s8566,Victoria Bromley
s8567,George Mendeluk
s8568,
s8569,Peter Foott
s8570,Sze Yu Lau
s8571,Peter Svatek
s8572,Saheed Arafath
s8573,Charlotte Zwerin
s8574,David Shisgall
s8575,
s8576,
s8577,Derek Hui
s8578,Wim Bonte
s8579,Raam Reddy
s8580,Bin Bunluerit
s8581,Taika Waititi
s8582,Sam Liu
s8583,Benjamin Ross
s8584,Stephen Hopkins
s8585,Johnnie To
s8586,Mohamed Hamdy
s8587,Jordan Ross
s8588,William Wyler
s8589,
s8590,Li Jun
s8591,Aditya Kripalani
s8592,Sameer Vidwans
s8593,
s8594,
s8595,Steve Loter
s8596,Sonny Marler
s8597,
s8598,Edward Ellis
s8599,Beeban Kidron
s8600,Michael Cumming
s8601,
s8602,Kyoko Miyake
s8603,Phil Roman
s8604,Roger Spottiswoode
s8605,
s8606,
s8607,Buddhadev Dasgupta
s8608,Maria Ripoll
s8609,Warren P. Sonoda
s8610,
s8611,Daniel Benmayor
s8612,Madhur Bhandarkar
s8613,Sukum Maetawanitch
s8614,Sang-ho Yeon
s8615,Danny Boyle
s8616,Jeffrey Nachmanoff
s8617,Wally Pfister
s8618,Stephen Daldry
s8619,Richard Bates Jr.
s8620,Sam Hobkinson
s8621,Jon Reiner
s8622,Ron Underwood
s8623,S.S. Wilson
s8624,Brent Maddock
s8625,S.S. Wilson
s8626,Don Michael Paul
s8627,Don Michael Paul
s8628,Adam Smith
s8629,Shyam Benegal
s8630,Mukul Anand
s8631,Jitender Pawar
s8632,Nicholas Zeig-Owens
s8633,Shaul Schwarz
s8634,
s8635,Tekin Girgin
s8636,Henry Hathaway
s8637,Preston A. Whitmore II
s8638,Jay Roach
s8639,Eli Craig
s8640,Chandrakant Kulkarni
s8641,Frank Capra
s8642,David Soren
s8643,Kevin Smith
s8644,Hidetaka Inazuka
s8645,
s8646,Buz Wallick
s8647,
s8648,
s8649,Gary Young
s8650,Kim Nguyen
s8651,Susan Lambert
s8652,James Toback
s8653,Anurag Kashyap
s8654,
s8655,Benedict Andrews
s8656,Paul Feig
s8657,Michael Mazzola
s8658,Chris Burkard
s8659,Jonathan Glazer
s8660,Erik Canuel
s8661,John Ford
s8662,Paul Andrew Williams
s8663,Sanjay Patel
s8664,Sherif Mandour
s8665,Jason Reitman
s8666,Pradeep Verma
s8667,Mohamed Hamdy
s8668,Mario Van Peebles
s8669,James McTeigue
s8670,
s8671,Pete Travis
s8672,Ram Gopal Varma
s8673,Ashu Trikha
s8674,Amanda Micheli
s8675,Gurinder Chadha
s8676,Brandon Dickerson
s8677,David L.G. Hughes
s8678,Harvey Lilley
s8679,Gary Michael Schultz
s8680,
s8681,P.T. Kunju Muhammad
s8682,Ganesh Kadam
s8683,Yılmaz Erdoğan
s8684,Kushal Srivastava
s8685,
s8686,Ed Lilly
s8687,Bilal Lashari
s8688,Param Gill
s8689,Anu Menon
s8690,Rob McKittrick
s8691,
s8692,Robin Swicord
s8693,Marc Francis
s8694,Alex Smith
s8695,Philip G. Atwell
s8696,Faraz Haider
s8697,Steven Spielberg
s8698,John Michael McDonagh
s8699,Hadi El Bagoury
s8700,Jack Zagha Kababie
s8701,
s8702,Marina Zenovich
s8703,Tiffanie Hsu
s8704,Max Joseph
s8705,Chris Stokes
s8706,David Serrano
s8707,Jeremiah Zagar
s8708,Greg MacGillivray
s8709,Alejandro Agresti
s8710,Antoni Krauze
s8711,
s8712,Chi Fat Chan
s8713,
s8714,Ashish R. Mohan
s8715,Stephen Donnelly
s8716,Abel Ferrara
s8717,Trevor Ryan
s8718,Stanisław Różewicz
s8719,Michael Fahey
s8720,Huang Lei
s8721,
s8722,
s8723,Robert Zemeckis
s8724,Rebecca Harrison
s8725,Josh Mendoza
s8726,Rudy Soedjarwo
s8727,
s8728,Ritu Sarin
s8729,Heidi Brandenburg
s8730,Marek Kanievska
s8731,Scott Zabielski
s8732,Noah Baumbach
s8733,Paul Raschid
s8734,Benjamin Turner
s8735,Drew Stone
s8736,Martin Scorsese
s8737,
s8738,Milla Harrison-Hansley
s8739,Dhruv Dhawan
s8740,Frank Capra
s8741,
s8742,
s8743,Barry Sonnenfeld
s8744,Paul Dano
s8745,Morgan Matthews
s8746,Mel Stuart
s8747,Pascale Lamche
s8748,
s8749,John Duigan
s8750,
s8751,Debra Granik
s8752,Zach Braff
s8753,Theo Davies
s8754,Adrian Murray
s8755,Bart Freundlich
s8756,
s8757,Barak Goodman
s8758,Oliver Stone
s8759,
s8760,Storm Theunissen
s8761,David Guy Levy
s8762,Yasir Nawaz
s8763,Mikhil Musale
s8764,John Huston
s8765,Lawrence Kasdan
s8766,Jovanka Vuckovic
s8767,Rob Cohen
s8768,Lee Tamahori
s8769,Alfonso Cuarón
s8770,N. Chandra
s8771,Subhash Ghai
s8772,Ksshitij Chaudhary
s8773,Sangeeth Sivan
s8774,Kedar Shinde
s8775,Abu Bakr Shawky
s8776,
s8777,Christian De Vita
s8778,Saratswadee Wongsomphet
s8779,Saratswadee Wongsomphet
s8780,Kirati Nakintanon
s8781,
s8782,Mark Risley
s8783,Kevin Smith
s8784,
s8785,
s8786,
s8787,James Brown
s8788,Kenny Young
s8789,Ivona Juka
s8790,Cathy Garcia-Molina
s8791,Dennis Dugan
s8792,Jason Reitman
s8793,Mu Chu
s8794,Raja Gosnell
s8795,Mohamed Diab
s8796,
s8797,
s8798,
s8799,Chandra Prakash Dwivedi
s8800,Avadhoot Gupte
s8801,
s8802,Majid Al Ansari
s8803,David Fincher
s8804,
s8805,Ruben Fleischer
s8806,Peter Hewitt
s8807,Mozez Singh
